file_name,lines,authors,shas,the_first_time,the_last_time,average_date,total_shas,last_fixes,fixes_percent
arch/mips/ralink/mt7620.c,718,7,30,1363859342,1559614293,1415118292,34,7d35baa4e9ec,8.823529412000001
net/core/gen_estimator.c,267,8,15,1311247043,1573044760,1401717652,17,1c8dd9cb4697,23.52941176
drivers/gpu/drm/i915/display/intel_sprite.c,3198,32,189,1323753578,1576908343,1519142015,37,48ea97fabe75,5.405405405
drivers/infiniband/hw/cxgb4/provider.c,603,21,50,1310374312,1571992022,1406501751,76,c12a67fec8d9,3.947368421
drivers/remoteproc/st_remoteproc.c,478,8,10,1452573978,1559614293,1477219076,10,1d701d3dd8ca,10.0
sound/isa/sb/emu8000_pcm.c,695,7,9,1311247043,1558918505,1342611316,10,789b7f43858f,10.0
drivers/scsi/qedi/qedi_debugfs.c,228,6,7,1480522868,1559354934,1482406331,7,bd571195c953,14.28571429
net/ipv4/tcp_rate.c,198,7,10,1474299554,1558242535,1480407816,10,d4761754b4fb,10.0
drivers/gpu/drm/msm/disp/dpu1/dpu_mdss.c,361,7,10,1530084369,1579765675,1544216827,13,e4f9bbe9f8be,7.692307692000001
drivers/clk/clk-gpio.c,249,8,13,1409901694,1567123752,1483895164,21,4462b4bbfc33,19.04761905
arch/arm/mach-exynos/pm.c,338,12,28,1308728518,1578126051,1417366705,70,01601b349582,1.428571429
tools/testing/selftests/bpf/test_cgroup_storage.c,185,4,5,1533191249,1566289084,1535273026,5,806ce6e2117a,100.0
arch/mips/kernel/watch.c,211,7,9,1311247043,1543847023,1359766538,8,a7e89326b415,12.5
drivers/net/wireless/ti/wl12xx/main.c,1964,19,98,1321803130,1559120270,1341793065,117,6fe813e3d561,0.854700855
tools/testing/selftests/bpf/verifier/calls.c,2034,3,5,1548401084,1560571942,1548719109,5,83d163124cf1,20.0
fs/nfsd/nfs4proc.c,3189,29,173,1295842262,1578289237,1411895602,219,91fd3c3edcd7,2.7397260269999997
drivers/clk/pxa/clk-pxa25x.c,361,5,10,1415692405,1559354935,1436231869,11,4b5fb7dc9096,27.27272727
net/sched/act_csum.c,746,24,48,1303125322,1572422946,1371030958,73,981471bd3abf,27.39726027
drivers/mtd/sm_ftl.c,1286,16,27,1308809528,1578407092,1317528940,29,b4c233057771,3.448275862
drivers/mtd/nand/raw/fsmc_nand.c,1196,23,82,1311247043,1558400791,1424576378,33,663ec3a2c2d0,6.0606060610000005
tools/virtio/virtio_test.c,303,9,16,1311247043,1509520077,1323356199,17,be40d5ccab34,5.882352941000001
drivers/iio/adc/cc10001_adc.c,440,5,9,1420537655,1570944312,1422491632,10,f29b212edb9e,40.0
drivers/rtc/rtc-stm32.c,931,6,14,1484117203,1575562015,1497295652,18,1d70ba3bfb30,22.22222222
drivers/gpu/drm/i915/gt/uc/intel_guc.c,727,16,59,1507112021,1576987672,1542572123,20,82e0c5bbd6eb,5.0
drivers/mfd/intel-lpss-pci.c,369,8,25,1437991443,1575879307,1488432967,26,3f31bc67e4dc,11.53846154
tools/perf/util/namespaces.c,282,6,13,1488910303,1568794132,1506044045,13,b01c1f69c866,7.692307692000001
drivers/scsi/ufs/ufs_bsg.c,226,5,12,1538904635,1575327520,1542053472,12,8c850a029600,25.0
drivers/gpu/drm/amd/display/dc/core/dc_link.c,3409,57,166,1481618471,1579595394,1524712141,245,3eb6d7aca53d,2.4489795919999997
drivers/net/ethernet/aquantia/atlantic/aq_ethtool.c,778,12,28,1485180558,1581677094,1532161519,28,b42726fcf76e,10.71428571
drivers/mtd/ubi/eba.c,1700,12,38,1311247043,1558918505,1373785316,47,781932375ffc,6.382978723
drivers/s390/char/zcore.c,368,11,21,1311247043,1560007636,1351718396,38,f3df44e7c986,2.631578947
sound/soc/meson/axg-tdm-formatter.c,410,2,5,1531820578,1566282853,1534273742,5,18dd62ae3bc3,20.0
drivers/clk/clk-si544.c,530,1,4,1521508541,1557215470,1528176494,4,4d3f36c5e9ca,25.0
drivers/usb/misc/usblcd.c,451,5,11,1311247043,1569467548,1338700009,13,eb7f5a490c5e,7.692307692000001
arch/mips/kernel/cacheinfo.c,103,4,5,1481102186,1574582851,1507215507,5,4828b5f56f95,20.0
drivers/gpu/drm/mxsfb/mxsfb_drv.c,476,15,22,1471522981,1567060202,1491500889,29,e89e50ac35d9,3.448275862
samples/bpf/hbm.c,498,4,8,1551415129,1579500409,1552582750,9,7cf245a37ef0,11.11111111
drivers/phy/qualcomm/phy-qcom-apq8064-sata.c,279,5,6,1405311479,1576578997,1406630173,3,a89806c998ee,33.33333333
fs/afs/rotate.c,636,2,17,1509607670,1558350481,1521378955,21,20b8391fff56,52.38095238
drivers/mmc/host/sdhci-pci-gli.c,369,1,2,1568186624,1582104540,1568827829,2,31e43f31890c,50.0
net/sunrpc/xprtrdma/transport.c,843,7,95,1310437675,1578023803,1423044629,158,a31b2f939219,6.962025316
arch/mips/kvm/trap_emul.c,1317,7,63,1353494049,1574331693,1442672546,63,b45bacd2d048,1.5873015869999998
fs/ceph/ioctl.c,293,10,29,1311247043,1518835280,1335697283,36,281dbe5db81c,2.777777778
tools/perf/arch/s390/util/machine.c,52,4,6,1469070651,1565076325,1536753130,7,12a6d2940b5f,14.28571429
arch/x86/kernel/cpu/mce/intel.c,523,17,31,1311247043,1582622257,1378131583,8,59b5809655bd,12.5
arch/alpha/kernel/sys_sable.c,636,4,4,1307691021,1509520077,1311879590,4,814eae5982cc,25.0
net/atm/clip.c,929,21,29,1303125322,1573972116,1310066418,38,9bbe60a67be5,2.631578947
drivers/pci/controller/dwc/pci-keystone.c,1434,11,51,1409649979,1579598854,1528590930,41,b0de922af53e,7.3170731710000005
sound/soc/intel/boards/bxt_da7219_max98357a.c,765,18,31,1464708795,1579851385,1499491298,33,43d443dc257c,3.03030303
drivers/clk/mmp/clk-of-pxa168.c,287,3,4,1414721629,1474098868,1415896388,5,deab07261d54,20.0
drivers/usb/gadget/function/f_fs.c,3839,51,127,1306461391,1579159741,1378972247,102,d2450c693701,14.70588235
net/ipv4/xfrm4_output.c,107,10,17,1311247043,1573550077,1374530362,22,ca064bd89363,9.090909091
arch/powerpc/platforms/ps3/htab.c,195,6,10,1311247043,1558918515,1322615665,10,6b243fcfb5f1,10.0
drivers/media/usb/dvb-usb-v2/af9035.c,2182,26,107,1333069808,1577606035,1386741765,99,3189ef0290dc,1.01010101
arch/x86/kernel/cpu/resctrl/pseudo_lock.c,1588,6,27,1529653333,1559829644,1531097986,5,8ad382dd11eb,20.0
net/sched/ematch.c,549,11,13,1311247043,1579849040,1318048928,13,55cd9f67f1e4,15.38461538
drivers/infiniband/sw/rxe/rxe_queue.c,206,4,4,1466066723,1554030607,1470592028,4,aa75b07b478a,25.0
fs/nfs/filelayout/filelayoutdev.c,305,9,20,1306838937,1489035409,1324519179,16,cfd278c280f9,6.25
arch/arm64/mm/flush.c,93,9,13,1330919368,1559519090,1402659981,26,132fdc379eb1,15.38461538
arch/x86/um/syscalls_64.c,89,5,8,1311247043,1489997135,1337890809,8,d582799fe5de,12.5
drivers/net/wireless/mediatek/mt76/mt7615/main.c,553,7,32,1554103001,1574255131,1556587037,35,b1571a0e77d8,2.857142857
drivers/iommu/irq_remapping.c,195,10,28,1333079220,1558242535,1380180479,51,8a2b7d142e7a,1.960784314
net/netfilter/nf_conntrack_expect.c,726,25,47,1303349565,1568337185,1364137395,50,36ac344e16e0,8.0
net/can/raw.c,899,17,34,1311247043,1565658434,1342540620,39,af0b1470bda9,7.692307692000001
fs/readdir.c,557,8,26,1311247043,1579745105,1430339778,29,3c2659bd1db8,10.34482759
drivers/gpu/drm/drm_writeback.c,418,7,10,1490780552,1558870535,1501888582,10,73915b2b1f25,10.0
drivers/gpu/drm/msm/msm_gem.c,1234,27,65,1372221846,1567562163,1460807806,95,9f614197c744,8.421052632
fs/udf/inode.c,2384,23,70,1311247043,1578407342,1350154805,86,fa33cdbf3ece,2.325581395
arch/microblaze/kernel/ftrace.c,221,4,5,1311247043,1393243199,1316220472,6,556763e5a500,16.66666667
drivers/net/ethernet/intel/ixgbe/ixgbe_phy.c,2667,13,56,1311094581,1552614315,1389252415,66,7ec52b9df7d7,3.03030303
drivers/infiniband/hw/hfi1/intr.c,263,9,13,1438240663,1509921496,1458400023,8,641f348bbdf1,12.5
drivers/media/usb/pvrusb2/pvrusb2-eeprom.c,133,5,6,1311247043,1561650476,1324005153,8,6830733d53a4,12.5
sound/drivers/mts64.c,1057,8,14,1310704708,1578210488,1321799161,14,0bbf7e025fc8,7.142857143
drivers/net/ethernet/netronome/nfp/bpf/main.c,541,6,53,1496189206,1575858703,1521808978,75,951a8ee6def3,10.66666667
drivers/usb/phy/phy-isp1301-omap.c,1636,20,24,1306157047,1509679710,1312341811,17,77c2f02edbed,5.882352941000001
sound/soc/codecs/rt5670.c,3177,17,48,1404131473,1559614293,1418717780,65,804e73adf5cf,1.5384615380000002
drivers/gpu/ipu-v3/ipu-csi.c,821,11,17,1408416760,1558918506,1429911566,17,5f1eb69446f4,5.882352941000001
arch/arm/mach-pxa/lpd270.c,519,12,20,1305725404,1559614293,1317021752,19,04b91701d471,5.263157895
drivers/net/wireless/mediatek/mt76/mac80211.c,1053,8,66,1511232652,1576477122,1534648721,70,d68f4e43a46f,11.42857143
net/core/skmsg.c,846,6,14,1539369958,1574828201,1540840358,19,58c8db929db1,63.15789474
drivers/staging/rtl8188eu/core/rtw_wlan_util.c,1464,22,62,1377095629,1579343621,1407245664,86,9dbd79aeb984,1.162790698
drivers/media/platform/vivid/vivid-ctrls.c,1939,10,37,1408924523,1574752610,1432741335,37,79e85d1d2c16,10.81081081
drivers/net/wireless/ralink/rt2x00/rt2x00dev.c,1625,16,45,1307344290,1566192007,1341724578,24,95844124385e,8.333333332999999
arch/s390/boot/ipl_parm.c,273,5,15,1510915468,1580393787,1538282322,16,22a33c7e4ed6,12.5
drivers/video/fbdev/mb862xx/mb862xx-i2c.c,168,6,6,1310275226,1559614293,1313837500,4,43715c9e01eb,25.0
fs/jfs/jfs_txnmgr.c,3049,9,11,1308546027,1558918505,1312096473,12,a5fdd713d256,8.333333332999999
drivers/pinctrl/qcom/pinctrl-ssbi-mpp.c,874,9,16,1436888435,1577839406,1437973409,18,11091fb0a122,5.555555556
drivers/misc/mei/debugfs.c,174,5,20,1365171034,1562905443,1457873191,38,7ee7f45a763b,2.631578947
drivers/phy/allwinner/phy-sun4i-usb.c,1005,15,51,1393668566,1558918506,1444197924,14,e6f32efb1b12,14.28571429
drivers/of/unittest.c,2666,31,95,1323653157,1574707684,1444470926,84,2aacace6dbbb,10.71428571
drivers/pinctrl/samsung/pinctrl-s3c64xx.c,809,7,16,1363617115,1565000829,1374879824,18,7f028caadf6c,16.66666667
arch/powerpc/kernel/dt_cpu_ftrs.c,1079,10,23,1494307012,1575613042,1498745991,33,09ce98cacd51,36.36363636
drivers/net/can/dev.c,1300,26,65,1303125322,1583154316,1393865042,77,ab02ad660586,3.896103896
net/9p/trans_virtio.c,794,31,43,1311247043,1559008636,1355163591,49,d4548543fc4e,4.081632653
sound/soc/mediatek/mt8183/mt8183-da7219-max98357.c,481,3,5,1553848488,1576202125,1555299229,8,52a30f3bb1b1,12.5
drivers/input/rmi4/rmi_i2c.c,390,5,7,1457595867,1559614293,1462255389,8,261d7794c49b,12.5
drivers/cpufreq/powernv-cpufreq.c,1147,15,45,1396327406,1572445319,1450178256,50,db0d32d84031,12.0
mm/init-mm.c,40,7,7,1311247043,1569224205,1391466987,7,bfedb589252c,14.28571429
arch/arm/mach-orion5x/tsx09-common.c,129,5,5,1311247043,1558918501,1387878620,6,13a55372b64e,16.66666667
drivers/clk/tegra/clk-dfll.c,2093,12,18,1431511116,1573517826,1457867335,20,e1595d89ae81,5.0
drivers/input/touchscreen/atmel_mxt_ts.c,3234,23,107,1308572746,1569996021,1416400062,139,1e3c336ad8f4,2.158273381
drivers/net/wireless/realtek/rtlwifi/rtl8192cu/sw.c,390,14,36,1309677661,1577079427,1345405102,13,cf4747d7535a,7.692307692000001
drivers/crypto/caam/caamalg.c,3664,23,97,1306387834,1577711976,1450471775,144,ed527b13d800,13.88888889
net/ipv4/netfilter/arptable_filter.c,101,5,8,1311247043,1558242500,1359286799,12,ff76def3bd7e,8.333333332999999
sound/soc/codecs/tlv320aic3x.c,1938,26,50,1306381022,1559614293,1371352901,80,0b65ba9981d8,1.25
fs/afs/super.c,762,9,41,1311247043,1576474412,1441874485,49,bcbccaf2edcf,14.28571429
drivers/media/platform/qcom/venus/core.c,550,10,17,1497504705,1569264468,1512954564,19,a132459d4009,15.78947368
drivers/soc/fsl/dpio/dpio-driver.c,346,4,14,1489388523,1554446473,1507435715,9,c1959066ac02,11.11111111
net/sunrpc/xprtrdma/verbs.c,1598,9,158,1306881908,1578023829,1483036588,309,671c450b6fe0,13.59223301
drivers/media/dvb-frontends/ts2020.c,734,12,26,1356261927,1576486292,1416324165,31,81742be14b6a,3.225806452
drivers/net/wireless/ath/ath9k/common-spectral.c,1105,15,29,1387331598,1548915385,1419498048,25,72569b7be461,8.0
drivers/dma/xilinx/zynqmp_dma.c,1164,8,15,1467364026,1579058569,1476087889,17,aeaebcc17cdf,5.882352941000001
net/netfilter/xt_nat.c,246,7,10,1345979646,1559614293,1414504439,10,cb20f2d2c050,10.0
drivers/rtc/rtc-pxa.c,419,10,15,1311247043,1564456539,1327199729,17,e4302aec8a06,5.882352941000001
sound/soc/generic/simple-card-utils.c,607,5,39,1464656414,1567881901,1523004759,64,2b320e046495,7.8125
drivers/ide/ide-atapi.c,757,7,16,1310888038,1558242535,1332168240,19,8dc7a31fbce5,5.263157895
kernel/printk/braille.c,58,4,4,1375250025,1565334634,1429517573,6,ae6c33ba6e37,16.66666667
drivers/clk/meson/meson8b.c,3754,9,68,1433135635,1577362343,1536598306,76,8daeaea99caa,17.10526316
drivers/net/ethernet/mellanox/mlx4/icm.c,493,11,15,1311247043,1546482204,1355698463,18,885892fb378d,11.11111111
arch/mips/ralink/rt305x.c,278,5,13,1358690626,1559614293,1381685071,17,886f9c69fc68,5.882352941000001
kernel/locking/mutex-debug.c,107,4,5,1306133501,1538667946,1327374700,8,a227960fe0ca,12.5
drivers/net/wireless/st/cw1200/scan.c,465,11,14,1369397078,1566440410,1377416829,9,51c8d24101c7,11.11111111
virt/kvm/kvm_main.c,4642,111,350,1305472924,1581064450,1411342812,494,42cde48b2d39,6.680161943
drivers/scsi/scsi_debug.c,5910,31,114,1311247043,1573810647,1404673720,137,c208556ab362,0.729927007
drivers/infiniband/hw/vmw_pvrdma/pvrdma_verbs.c,555,9,17,1475406622,1554280962,1484581343,23,a276a4d93bf1,21.73913043
drivers/tty/hvc/hvc_console.c,1071,14,32,1305179198,1536478756,1344851896,41,f76a1cbed18c,2.43902439
drivers/iommu/fsl_pamu.c,1274,8,12,1373854857,1559085160,1379356987,18,3ff2dcc05894,16.66666667
net/smc/smc_rx.c,452,7,18,1483952124,1571645588,1513339896,21,107529e31a87,9.523809523999999
tools/lib/bpf/hashmap.c,232,1,2,1558670340,1578622756,1558928345,2,1d1a3bcffe36,50.0
drivers/mmc/host/cavium-thunderx.c,203,3,6,1490866285,1575618848,1495924257,6,b917c6d18c03,16.66666667
drivers/firmware/efi/test/efi_test.c,778,6,10,1472094931,1572345475,1476053635,11,092e72c9edab,9.090909091
drivers/macintosh/windfarm_cpufreq_clamp.c,136,5,5,1311247043,1571201226,1427101806,5,3000ce3c52f8,20.0
drivers/clk/at91/clk-programmable.c,244,8,15,1381463824,1558918501,1426928346,23,45b06682113b,8.695652174
drivers/spi/spi-mt65xx.c,906,12,36,1438931990,1574053036,1457807806,43,e26d15f735f5,2.325581395
arch/arm/mach-stm32/board-dt.c,29,6,8,1431136434,1519716960,1465175984,9,2092e3adc323,11.11111111
tools/testing/selftests/bpf/progs/test_btf_newkv.c,71,2,5,1560745617,1579500405,1561633283,5,3e689141e64d,40.0
fs/iomap/direct-io.c,575,7,9,1563151859,1574731727,1563993082,10,419e9c38aa07,20.0
drivers/hv/hv_kvp.c,807,11,39,1311247043,1579960184,1375887349,46,e670de54c813,8.695652174
drivers/tty/serial/qcom_geni_serial.c,1422,18,39,1521021529,1581406982,1529629903,41,e8a6ca808c5e,12.19512195
drivers/gpu/drm/i915/gt/intel_engine_cs.c,1682,20,182,1468397020,1579171673,1532135985,95,fecffa4668cf,11.57894737
drivers/net/ethernet/micrel/ks8851.c,1613,25,38,1306881908,1559614293,1322255035,46,2d2924af9688,6.52173913
arch/x86/kernel/stacktrace.c,139,7,14,1306400573,1563787936,1428294674,21,cbf5b73d162b,14.28571429
kernel/kallsyms.c,713,17,22,1311247043,1580722637,1361806392,23,2a1a3fa0f292,4.347826087
arch/x86/kernel/fpu/core.c,442,13,70,1306157047,1559610923,1452683630,144,8d3289f2fa1e,0.694444444
fs/cifs/cifsencrypt.c,852,23,43,1308557643,1560334799,1361812517,48,70e80655f58e,4.166666667
kernel/watchdog.c,772,29,71,1306400573,1579173422,1440163176,133,7dd476171149,4.511278195
drivers/clk/ti/clkt_dflt.c,297,2,3,1425367733,1486610677,1429792205,5,7aba4f5201d1,20.0
drivers/gpu/drm/i915/gem/i915_gem_client_blt.c,311,4,13,1559107868,1570171202,1559762172,17,871918dffefc,5.882352941000001
drivers/thermal/db8500_thermal.c,262,5,8,1352977002,1574124410,1445780301,14,c56dcfa3d4d0,7.142857143
arch/sparc/kernel/traps_32.c,396,8,12,1310975866,1558580664,1324784191,18,32772c9e2e8b,5.555555556
fs/nfs/nfs42xdr.c,991,7,23,1369126383,1559636070,1471003638,23,1a3466aed3a1,21.73913043
tools/perf/util/trace-event.c,118,5,18,1386050963,1554093796,1426215668,22,959c2199d4c0,4.545454545
arch/x86/kernel/mpparse.c,962,15,21,1310440558,1562672643,1335835110,28,e74bd96989dd,7.142857143
drivers/net/ethernet/qualcomm/rmnet/rmnet_handlers.c,238,4,26,1504017858,1582777575,1510322777,28,ad3cc31b599e,21.42857143
fs/xfs/scrub/ialloc.c,662,3,22,1508247460,1559704774,1529753756,31,081a8ae2a54e,3.225806452
drivers/net/ethernet/intel/fm10k/fm10k_pci.c,2548,14,107,1411213565,1566281961,1434043122,124,b200bfd6112a,2.419354839
block/blk-merge.c,915,24,81,1311247043,1578747463,1463112813,140,4a2f704eb2d8,12.85714286
security/integrity/platform_certs/load_uefi.c,136,3,4,1544291824,1581914387,1551890828,5,6f090192f822,20.0
drivers/infiniband/hw/qib/qib_verbs.c,1710,22,68,1306481746,1582613685,1348495039,102,817a68a6584a,1.960784314
drivers/net/ethernet/qlogic/qed/qed_iwarp.c,3243,9,36,1498962562,1580109972,1502856371,37,fbce23a8036d,16.21621622
crypto/jitterentropy-kcapi.c,196,4,5,1435047534,1570587176,1438474537,9,9c5b34c2f7eb,11.11111111
arch/powerpc/mm/init_64.c,440,15,35,1309342728,1568714931,1432544311,61,cf387d9644d8,9.836065574
drivers/gpu/drm/nouveau/nvkm/engine/gr/nv30.c,200,2,13,1342743454,1560946423,1418356951,17,b7019ac550eb,5.882352941000001
drivers/acpi/scan.c,2336,40,162,1311247043,1580722665,1390778960,274,cb0701acfa7e,7.664233577
drivers/gpu/drm/savage/savage_state.c,1169,9,11,1311247043,1559721794,1314837263,10,f7741aa75e76,10.0
kernel/printk/printk_safe.c,414,7,19,1463734833,1558252303,1480761975,13,d1c392c9e2a3,23.07692308
net/kcm/kcmsock.c,2106,15,34,1457331066,1569299374,1461698013,43,0355d6c1d591,27.90697674
fs/ioctl.c,868,16,34,1311247043,1581069348,1390871794,36,0a061743af93,8.333333332999999
drivers/scsi/hisi_sas/hisi_sas_v2_hw.c,3638,11,133,1453747627,1579522952,1479959489,164,a28b259b4391,1.219512195
drivers/gpu/drm/vc4/vc4_kms.c,564,18,31,1425272472,1563237727,1509026682,42,fcc86cb45d38,4.7619047619999995
arch/riscv/kernel/ptrace.c,185,6,10,1499681229,1581121097,1518137175,10,008e901b7028,10.0
arch/mips/kernel/traps.c,2472,36,142,1306400573,1572847880,1364118454,183,25517ed4e99b,3.825136612
lib/crypto/curve25519-generic.c,24,1,1,1578458255,1578458255,1578458255,1,a8bdf2c42ee4,100.0
drivers/iio/light/us5182d.c,988,5,11,1442373251,1559614281,1446809885,12,281269f8a0b0,8.333333332999999
drivers/usb/usbip/vhci_tx.c,256,5,7,1311247043,1571740217,1379920357,8,d4d8257754c3,12.5
drivers/gpu/drm/i915/selftests/i915_vma.c,989,6,24,1486977345,1570171209,1508683070,27,2935ed5339c4,3.7037037039999996
drivers/net/ethernet/mellanox/mlxsw/spectrum_flower.c,595,11,42,1486088949,1569480220,1520212174,47,52feb8b588f6,14.89361702
drivers/infiniband/hw/mthca/mthca_mad.c,341,9,16,1310030440,1572308865,1346314389,20,3b8ab700af0a,5.0
drivers/net/ethernet/huawei/hinic/hinic_hw_api_cmd.c,969,4,7,1503330949,1559085482,1503745656,7,256fbe111218,14.28571429
drivers/clk/clk-highbank.c,329,7,8,1331633959,1559009404,1341936873,9,5eb8ba90958d,11.11111111
drivers/ntb/test/ntb_perf.c,1520,9,25,1452662988,1553830370,1501733909,35,3b28c987fb95,14.28571429
drivers/pinctrl/pinctrl-oxnas.c,1290,6,10,1462930461,1572877614,1469506921,11,4d6ddd3b2279,9.090909091
net/sched/sch_choke.c,523,14,26,1303125322,1580181123,1322707564,38,8afa10cbe281,5.263157895
drivers/hwmon/sht15.c,1067,14,24,1311247043,1555454789,1332554332,27,90b863dd63d6,3.7037037039999996
kernel/bpf/stackmap.c,632,16,30,1455710338,1573204135,1500880441,35,eac9153f2b58,22.85714286
drivers/gpu/drm/sun4i/sun6i_mipi_dsi.c,1277,10,26,1522814231,1577011947,1528951257,27,51a0d1a90bff,11.11111111
fs/gfs2/glock.c,2276,27,90,1308109308,1579105532,1368894081,112,98687f426bb3,1.785714286
arch/mips/pci/pcie-octeon.c,2088,7,9,1311247043,1530607461,1319087064,10,19a8d6b7604d,10.0
net/tipc/bcast.c,852,12,44,1306881908,1575962463,1481861799,143,dca4a17d24ee,4.195804196
drivers/char/mem.c,971,25,37,1310271293,1566828805,1349708218,45,b5b38200ebe5,8.888888889
drivers/media/rc/bpf-lirc.c,340,4,7,1527395049,1559024082,1530700268,7,fdb5c4531c1e,14.28571429
drivers/clk/uniphier/clk-uniphier-peri.c,60,3,4,1474015204,1577414525,1493081250,4,1ec09a2ec67a,25.0
drivers/gpio/gpio-amd-fch.c,192,5,5,1550804055,1573008852,1551049464,7,c0162a49e0a0,14.28571429
arch/mips/cavium-octeon/crypto/octeon-crypto.c,69,3,4,1419173638,1488932971,1421436602,4,fc69910f329d,25.0
arch/arm/mach-sa1100/neponset.c,440,7,26,1311247043,1557820011,1371192717,32,04b91701d471,3.125
samples/bpf/xdp_rxq_info_kern.c,140,3,5,1514949979,1579500409,1527898171,5,7cf245a37ef0,20.0
net/ipv6/ip6_checksum.c,137,8,10,1357563160,1540281871,1404238566,12,db4f1be3ca9b,41.66666667
drivers/net/wireless/ath/ath10k/htt.c,270,9,25,1371041530,1553592543,1414660765,28,dc3632a1adf5,3.571428571
fs/afs/yfsclient.c,2202,6,24,1539968278,1574298737,1544148913,29,7533be858f5b,34.48275862
arch/x86/kernel/jailhouse.c,293,7,20,1511745106,1570681262,1533516035,21,7010adcdd235,9.523809523999999
net/ipv6/anycast.c,612,18,28,1311247043,1558918501,1364342658,40,6915ed86cca6,5.0
drivers/net/dsa/qca8k.c,1167,13,40,1473928001,1578402365,1491973984,54,f0d532c43073,18.51851852
drivers/gpu/drm/nouveau/nouveau_connector.c,1452,24,82,1308546031,1571885573,1395348075,121,d5986a1c4dcd,1.652892562
